t,wind
4147,11.862
4148,10.98
4149,8.19
4150,8.172
4151,4.05
4152,4.914
4153,2.808
4154,2.88
4155,4.356
4156,4.896
4157,6.3
4158,6.588
4159,6.57
4160,6.768
4161,6.3
4162,9.522
4163,9.774
4164,11.808
4165,13.248
4166,12.456
4167,11.448
4168,12.24
4169,12.276
4170,10.98
4171,10.98
4172,8.892
4173,8.082
4174,7.146
4175,3.474
4176,1.44
4177,3.078
4178,3.366
4179,4.266
4180,5.526
4181,6.624
4182,4.41
4183,4.032
4184,3.798
4185,4.41
4186,6.12
4187,5.904
4188,6.03
4189,6.066
4190,5.94
4191,5.778
4192,5.958
4193,5.652
4194,4.554
4195,3.726
4196,2.304
4197,1.854
4198,1.386
4199,0.882
4200,1.368
4201,0.432
4202,0.45
4203,0.036
4204,0.792
4205,0.162
4206,1.512
4207,1.908
4208,2.412
4209,3.834
4210,3.276
4211,5.76
4212,5.562
4213,5.85
4214,5.202
4215,5.364
4216,4.032
4217,3.852
4218,3.078
4219,1.62
4220,0.828
4221,0.774
4222,0.846
4223,0.576
4224,0.09
4225,0.144
4226,0.666
4227,0.306
4228,1.458
4229,1.242
4230,0.576
4231,3.474
4232,2.322
4233,2.106
4234,4.302
4235,5.04
4236,5.31
4237,4.914
4238,5.148
4239,5.148
4240,4.968
4241,4.662
4242,2.988
4243,2.934
4244,1.8
4245,0.558
4246,0.648
4247,0.81
4248,1.602
4249,9.612
4250,9.954
4251,4.284
4252,4.662
4253,2.502
4254,1.458
4255,1.368
4256,4.014
4257,3.546
4258,6.48
4259,7.434
4260,4.788
4261,4.86
4262,7.704
4263,5.076
4264,5.076
4265,5.616
4266,6.318
4267,5.436
4268,6.192
4269,4.23
4270,4.986
4271,3.888
4272,2.412
4273,5.238
4274,7.434
4275,8.37
4276,3.24
4277,2.772
4278,3.834
4279,2.502
4280,2.502
4281,4.032
4282,6.444
4283,10.764
4284,10.386
4285,10.62
4286,11.736
4287,10.458
4288,11.7
4289,12.438
4290,10.926
4291,12.366
4292,12.168
4293,8.514
4294,9.162
4295,8.838
4296,8.856
4297,4.14
4298,6.966
4299,11.394
4300,9.558
4301,3.636
4302,4.896
4303,9.828
4304,4.68
4305,6.858
4306,5.31
4307,7.164
4308,8.694
4309,8.262
4310,9.306
4311,9.612
4312,10.98
4313,9.954
4314,7.65
4315,4.77
4316,2.934
4317,1.746
4318,2.988
4319,3.258
4320,1.746
4321,0.252
4322,0.342
4323,0.558
4324,0.342
4325,1.872
4326,0.018
4327,0.918
4328,2.034
4329,3.816
4330,4.608
4331,5.256
4332,6.678
4333,7.218
4334,6.804
4335,6.84
4336,6.516
4337,5.346
4338,2.988
4339,2.826
4340,1.44
4341,0.81
4342,0.738
4343,0.918
4344,0.486
4345,0.018
4346,0.036
4347,0.072
4348,0.072
4349,0.63
4350,0.036
4351,1.134
4352,2.574
4353,3.564
4354,4.536
4355,5.328
4356,5.256
4357,5.688
4358,5.436
4359,5.49
4360,5.274
4361,4.212
4362,4.086
4363,2.754
4364,2.664
4365,2.088
4366,1.008
4367,0.702
4368,0.09
4369,0.108
4370,0
4371,0.108
4372,0.054
4373,0.108
4374,0.774
4375,1.944
4376,3.474
4377,3.384
4378,4.266
4379,4.446
4380,5.184
4381,5.436
4382,5.49
4383,5.778
4384,4.554
4385,3.564
4386,3.438
4387,2.934
4388,0.72
4389,1.098
4390,0.918
4391,0.504
4392,0.072
4393,0.108
4394,0.378
4395,1.206
4396,1.854
4397,2.052
4398,0.576
4399,4.014
4400,4.95
4401,7.344
4402,5.562
4403,4.464
4404,3.348
4405,4.986
4406,5.004
4407,4.212
4408,3.708
4409,3.582
4410,2.574
4411,0.864
4412,2.34
4413,4.032
4414,3.834
4415,3.726
4416,3.078
4417,3.726
4418,3.6
4419,3.42
4420,5.634
4421,7.884
4422,5.472
4423,6.93
4424,6.642
4425,12.024
4426,13.248
4427,15.516
4428,16.992
4429,15.858
4430,15.966
4431,16.524
4432,15.786
4433,15.426
4434,12.42
4435,10.71
4436,8.208
4437,5.94
4438,6.012
4439,3.816
4440,3.744
4441,3.006
4442,3.222
4443,2.25
4444,1.17
4445,0.324
4446,0.576
4447,1.476
4448,6.066
4449,9.972
4450,10.44
4451,10.098
4452,8.73
4453,10.764
4454,9.702
4455,9.162
4456,7.848
4457,6.732
4458,5.67
4459,3.888
4460,2.592
4461,1.53
4462,0.972
4463,0.936
4464,0.198
4465,1.602
4466,3.294
4467,3.816
4468,4.878
4469,2.214
4470,0.45
4471,2.034
4472,3.204
4473,4.734
4474,4.464
4475,5.274
4476,5.706
4477,6.984
4478,5.94
4479,6.03
4480,5.238
4481,4.5
4482,3.42
4483,1.044
4484,2.394
4485,0.612
4486,2.646
4487,2.466
4488,0.522
4489,0.216
4490,0.522
4491,0.63
4492,0.342
4493,1.062
4494,3.942
4495,2.79
4496,2.826
4497,7.308
4498,7.038
4499,7.65
4500,8.388
4501,12.42
4502,13.446
4503,12.492
4504,12.096
4505,12.636
4506,11.844
4507,11.952
4508,9.576
4509,7.884
4510,6.624
4511,1.35
4512,4.176
4513,5.022
4514,6.732
4515,6.606
4516,2.016
4517,1.926
4518,3.906
4519,6.246
4520,2.556
4521,4.896
4522,3.024
4523,3.168
4524,5.472
4525,9.18
4526,6.966
4527,5.22
4528,4.86
4529,5.814
4530,4.806
4531,6.012
4532,4.698
4533,1.548
4534,2.304
4535,2.97
4536,1.764
4537,2.268
4538,4.536
4539,6.3
4540,3.402
4541,0.9
4542,1.89
4543,4.086
4544,2.628
4545,4.086
4546,5.85
4547,5.688
4548,5.958
4549,4.752
4550,5.022
4551,5.148
4552,5.976
4553,6.03
4554,4.446
4555,2.07
4556,1.116
4557,0.648
4558,0.468
4559,0.756
4560,0.576
4561,0.99
4562,1.998
4563,1.692
4564,2.07
4565,4.176
4566,5.454
4567,2.214
4568,5.49
4569,10.008
4570,10.71
4571,11.376
4572,11.808
4573,12.636
4574,12.132
4575,11.718
4576,10.566
4577,10.422
4578,9.828
4579,9.144
4580,7.794
4581,7.614
4582,5.094
4583,5.13
4584,0.9
4585,1.098
4586,1.332
4587,0.756
4588,1.638
4589,1.8
4590,0.738
4591,1.566
4592,4.23
4593,4.014
4594,2.952
4595,5.778
4596,7.704
4597,6.192
4598,6.444
4599,6.12
4600,4.77
4601,5.472
4602,6.084
4603,4.734
4604,1.656
4605,0.774
4606,1.26
4607,0.972
4608,1.584
4609,0.27
4610,0.36
4611,2.142
4612,3.33
4613,1.674
4614,3.546
4615,2.466
4616,1.818
4617,3.546
4618,4.248
4619,4.122
4620,5.364
4621,6.084
4622,5.256
4623,4.68
4624,4.68
4625,4.356
4626,3.582
4627,2.736
4628,3.582
4629,3.096
4630,0.648
4631,0.252
4632,0.45
4633,0.36
4634,0.342
4635,0.72
4636,0.45
4637,1.89
4638,1.17
4639,1.494
4640,3.096
4641,3.726
4642,5.166
4643,5.004
4644,6.282
4645,6.39
4646,6.84
4647,5.796
4648,5.22
4649,4.266
4650,4.14
4651,3.168
4652,1.674
4653,1.422
4654,1.998
4655,2.628
4656,2.106
4657,1.818
4658,3.312
4659,2.754
4660,2.628
4661,1.854
4662,3.96
4663,2.394
4664,4.212
4665,10.008
4666,10.566
4667,11.178
4668,12.132
4669,11.628
4670,11.25
4671,9.882
4672,8.91
4673,9.972
4674,9.468
4675,10.026
4676,10.35
4677,9.36
4678,8.442
4679,8.082
4680,6.678
4681,7.236
4682,7.146
4683,6.246
4684,5.67
4685,5.688
4686,5.328
4687,6.624
4688,9
4689,9.306
4690,9.126
4691,8.406
4692,8.964
4693,8.424
4694,8.838
4695,10.944
4696,7.884
4697,7.128
4698,6.336
4699,6.462
4700,5.634
4701,4.932
4702,4.356
4703,3.33
4704,2.07
4705,2.142
4706,2.934
4707,1.962
4708,3.618
4709,3.78
4710,4.5
4711,4.734
4712,9.972
4713,10.512
4714,11.268
4715,11.196
4716,12.024
4717,12.114
4718,11.934
4719,11.61
4720,11.466
4721,11.16
4722,12.708
4723,11.79
4724,9.864
4725,9.828
4726,9.594
4727,8.676
4728,9.18
4729,5.328
4730,4.194
4731,4.932
4732,3.6
4733,3.15
4734,2.394
4735,1.8
4736,8.1
4737,10.35
4738,11.016
4739,11.178
4740,11.934
4741,12.06
4742,12.132
4743,11.412
4744,11.79
4745,12.294
4746,11.394
4747,9.828
4748,9.216
4749,8.658
4750,7.344
4751,6.264
4752,3.78
4753,2.646
4754,2.61
4755,3.312
4756,4.194
4757,3.96
4758,2.79
4759,4.536
4760,3.852
4761,6.336
4762,10.422
4763,10.692
4764,11.7
4765,12.852
4766,12.924
4767,11.124
4768,11.376
4769,10.458
4770,9.9
4771,9.108
4772,8.19
4773,6.012
4774,4.806
4775,3.474
4776,5.166
4777,5.418
4778,1.368
4779,2.124
4780,2.808
4781,3.618
4782,5.472
4783,3.942
4784,2.97
4785,6.102
4786,10.26
4787,10.728
4788,11.07
4789,10.332
4790,9.99
4791,11.106
4792,10.728
4793,10.26
4794,10.008
4795,8.028
4796,5.112
4797,5.454
4798,6.138
4799,1.386
4800,3.582
4801,4.122
4802,3.24
4803,0.846
4804,0.72
4805,0.306
4806,1.62
4807,4.878
4808,5.562
4809,5.184
4810,5.364
4811,3.906
4812,4.428
4813,5.598
4814,6.498
4815,6.138
4816,3.636
4817,3.06
4818,2.052
4819,3.942
4820,2.916
4821,2.7
4822,4.122
4823,2.862
4824,1.728
4825,1.134
4826,0.774
4827,0.27
4828,1.152
4829,0.054
4830,0.414
4831,1.116
4832,1.926
4833,6.12
4834,5.922
4835,4.428
4836,5.202
4837,5.346
4838,4.086
4839,4.41
4840,6.894
4841,6.678
4842,5.76
4843,4.806
4844,1.224
4845,0.126
4846,0.108
4847,0.054
4848,0.072
4849,0.216
4850,0.378
4851,6.606
4852,5.112
4853,1.008
4854,0.396
4855,0.972
4856,2.268
4857,3.312
4858,4.68
4859,4.194
4860,4.644
4861,5.04
4862,4.878
4863,5.562
4864,6.192
4865,5.616
4866,3.996
4867,3.186
4868,1.818
4869,2.88
4870,2.25
4871,1.26
4872,2.214
4873,1.224
4874,1.116
4875,0.054
4876,0.144
4877,0.648
4878,0.864
4879,0.936
4880,2.286
4881,4.248
4882,4.644
4883,5.148
4884,5.454
4885,6.318
4886,7.074
4887,6.372
4888,5.544
4889,4.86
4890,4.104
4891,3.744
4892,0.972
4893,5.634
4894,7.65
4895,5.688
4896,5.04
4897,4.032
4898,2.916
4899,3.942
4900,3.024
4901,5.85
4902,5.202
4903,3.474
4904,3.114
4905,4.446
4906,9
4907,9.684
4908,11.538
4909,11.412
4910,11.484
4911,11.25
4912,11.034
4913,11.448
4914,11.394
4915,10.476
4916,8.946
4917,7.596
4918,5.688
4919,2.466
4920,3.276
4921,6.12
4922,6.192
4923,3.24
4924,5.094
4925,5.382
4926,3.87
4927,3.996
4928,2.646
4929,6.516
4930,8.028
4931,9.918
4932,10.98
4933,10.854
4934,11.646
4935,12.654
4936,11.754
4937,11.196
4938,10.746
4939,8.982
4940,8.01
4941,6.858
4942,5.652
4943,4.248
4944,3.456
4945,2.034
4946,2.394
4947,2.862
4948,0.378
4949,3.204
4950,2.52
4951,2.844
4952,4.5
4953,4.626
4954,7.272
4955,6.426
4956,7.83
4957,7.578
4958,7.884
4959,7.506
4960,7.596
4961,7.758
4962,8.082
4963,7.128
4964,6.39
4965,6.138
4966,4.626
4967,2.988
4968,2.592
4969,2.772
4970,1.944
4971,1.332
4972,2.898
4973,3.834
4974,3.798
4975,5.148
4976,3.366
4977,5.58
4978,7.722
4979,6.192
4980,6.426
4981,7.2
4982,7.92
4983,6.93
4984,6.318
4985,5.526
4986,4.482
4987,4.662
4988,5.508
4989,5.058
4990,4.428
4991,1.728
4992,1.44
4993,2.682
4994,4.878
4995,5.112
4996,5.688
4997,6.624
4998,6.264
4999,5.778
5000,5.4
5001,4.608
5002,6.264
5003,6.228
5004,5.472
5005,6.534
5006,6.174
5007,6.048
5008,4.752
5009,4.59
5010,4.356
5011,3.168
5012,1.8
5013,1.188
5014,0.774
5015,0.738
5016,1.26
5017,0.198
5018,0.09
5019,0.18
5020,0.27
5021,5.058
5022,5.31
5023,4.5
5024,4.734
5025,5.382
5026,6.75
5027,4.248
5028,2.826
5029,5.652
5030,5.868
5031,7.146
5032,6.732
5033,6.066
5034,4.032
5035,4.212
5036,6.894
5037,4.932
5038,1.62
5039,1.836
5040,3.924
5041,7.776
5042,6.516
5043,4.77
5044,2.394
5045,4.248
5046,3.762
5047,3.87
5048,1.872
5049,3.492
5050,4.788
5051,6.408
5052,6.354
5053,5.004
5054,6.876
5055,6.336
5056,7.524
5057,3.708
5058,3.798
5059,5.382
5060,7.992
5061,7.776
5062,3.96
5063,2.466
5064,10.512
5065,4.356
5066,1.8
5067,4.698
5068,3.618
5069,3.906
5070,3.492
5071,4.032
5072,4.41
5073,4.77
5074,5.31
5075,6.318
5076,6.408
5077,6.588
5078,6.606
5079,7.272
5080,6.786
5081,7.542
5082,7.488
5083,5.652
5084,3.708
5085,6.102
5086,6.66
5087,2.808
5088,1.692
5089,2.592
5090,2.502
5091,2.034
5092,1.764
5093,0.72
5094,0.846
5095,0.792
5096,2.034
5097,3.492
5098,4.464
5099,4.518
5100,5.454
5101,2.97
5102,5.076
5103,5.058
5104,4.77
5105,4.374
5106,3.852
5107,2.16
5108,1.656
5109,4.086
5110,4.266
5111,1.944
5112,1.98
5113,5.112
5114,1.926
5115,1.098
5116,1.818
5117,0.99
5118,1.476
5119,5.148
5120,6.876
5121,8.496
5122,8.982
5123,10.152
5124,11.34
5125,9.9
5126,8.964
5127,10.206
5128,9.99
5129,10.314
5130,10.188
5131,7.506
5132,7.758
5133,7.722
5134,6.66
5135,5.274
5136,5.148
5137,4.158
5138,3.366
5139,3.51
5140,6.408
5141,5.202
5142,5.49
5143,4.5
5144,5.508
5145,6.066
5146,5.886
5147,5.112
5148,4.59
5149,4.95
5150,7.182
5151,6.966
5152,6.822
5153,6.318
5154,6.102
5155,4.086
5156,4.572
5157,4.644
5158,4.23
5159,2.736
5160,0.27
5161,0
5162,1.332
5163,3.114
5164,2.52
5165,3.546
5166,3.096
5167,6.372
5168,5.382
5169,4.734
5170,5.274
5171,5.652
5172,5.886
5173,5.922
5174,5.436
5175,5.364
5176,5.328
5177,4.878
5178,3.924
5179,3.114
5180,1.638
5181,1.656
5182,0.576
5183,0.018
5184,0.252
5185,0.414
5186,0.126
5187,0.702
5188,0.144
5189,0.036
5190,0.054
5191,1.548
5192,3.906
5193,4.968
5194,6.264
5195,5.742
5196,6.246
5197,4.95
5198,6.048
5199,6.138
5200,5.58
5201,4.482
5202,3.726
5203,2.574
5204,0.954
5205,0.144
5206,0
5207,0.018
5208,0.018
5209,0.198
5210,0.36
5211,0.018
5212,0.126
5213,0.144
5214,0.018
5215,2.322
5216,5.346
5217,11.538
5218,13.644
5219,13.284
5220,13.266
5221,12.546
5222,12.924
5223,11.754
5224,11.124
5225,10.458
5226,11.43
5227,10.35
5228,9.54
5229,8.244
5230,7.938
5231,6.75
5232,5.508
5233,5.778
5234,5.616
5235,4.536
5236,4.104
5237,4.32
5238,3.888
5239,4.194
5240,3.924
5241,8.712
5242,9.018
5243,10.44
5244,10.782
5245,10.872
5246,10.692
5247,9.972
5248,10.584
5249,11.286
5250,9.54
5251,9.144
5252,8.334
5253,6.624
5254,4.968
5255,4.536
5256,2.754
5257,2.052
5258,2.97
5259,1.764
5260,2.628
5261,3.132
5262,5.814
5263,9.216
5264,9.378
5265,9.036
5266,9.396
5267,9.342
5268,10.746
5269,10.296
5270,9.576
5271,10.278
5272,10.17
5273,11.124
5274,9.792
5275,9.576
5276,7.272
5277,4.446
5278,6.894
5279,6.912
5280,6.966
5281,3.798
5282,1.872
5283,2.016
5284,2.628
5285,2.646
5286,1.62
5287,1.944
5288,6.318
5289,9.54
5290,9.504
5291,9.45
5292,9.126
5293,10.152
5294,10.152
5295,10.674
5296,10.386
5297,10.098
5298,8.154
5299,8.262
5300,5.832
5301,6.642
5302,4.446
5303,2.376
5304,1.044
5305,1.692
5306,2.07
5307,1.926
5308,1.224
5309,3.024
5310,2.466
5311,1.548
5312,1.44
5313,1.8
5314,3.834
5315,6.228
5316,5.562
5317,5.868
5318,5.706
5319,5.76
5320,5.526
5321,4.356
5322,3.474
5323,1.8
5324,0.486
5325,0.126
5326,0
5327,0
5328,0.342
5329,0.162
5330,0.072
5331,0.918
5332,1.386
5333,2.322
5334,2.052
5335,2.538
5336,2.466
5337,7.65
5338,8.496
5339,10.746
5340,9.198
5341,11.196
5342,11.682
5343,12.582
5344,10.476
5345,9.414
5346,10.512
5347,9.576
5348,8.046
5349,7.146
5350,7.758
5351,6.66
5352,6.39
5353,5.814
5354,4.86
5355,5.4
5356,5.688
5357,4.248
5358,5.454
5359,6.804
5360,8.622
5361,9.216
5362,9.99
5363,9.306
5364,11.826
5365,12.402
5366,12.51
5367,12.366
5368,13.32
5369,10.746
5370,10.584
5371,9.18
5372,8.928
5373,7.668
5374,5.958
5375,3.942
5376,2.556
5377,1.944
5378,1.224
5379,1.764
5380,1.89
5381,2.808
5382,2.412
5383,3.096
5384,6.894
5385,9.306
5386,10.512
5387,10.17
5388,10.602
5389,10.674
5390,11.268
5391,11.682
5392,11.988
5393,11.502
5394,11.286
5395,9
5396,8.514
5397,6.714
5398,5.85
5399,4.896
5400,2.682
5401,2.358
5402,2.664
5403,3.456
5404,4.446
5405,1.8
5406,2.52
5407,3.564
5408,3.564
5409,9.756
5410,10.53
5411,10.692
5412,11.322
5413,12.276
5414,11.844
5415,12.204
5416,12.024
5417,11.754
5418,11.664
5419,11.286
5420,10.314
5421,9.918
5422,8.586
5423,7.218
5424,5.688
5425,4.662
5426,4.086
5427,3.528
5428,2.826
5429,3.078
5430,2.664
5431,2.628
5432,3.042
5433,4.338
5434,10.008
5435,9.612
5436,11.682
5437,12.618
5438,11.862
5439,11.124
5440,10.782
5441,10.566
5442,10.224
5443,9.45
5444,8.046
5445,7.056
5446,6.336
5447,5.544
5448,4.266
5449,3.024
5450,2.178
5451,0.828
5452,0.72
5453,2.322
5454,1.386
5455,3.78
5456,3.78
5457,4.896
5458,5.526
5459,5.958
5460,6.516
5461,6.228
5462,5.166
5463,4.698
5464,4.986
5465,4.248
5466,4.446
5467,3.6
5468,4.95
5469,5.13
5470,2.07
5471,0.99
5472,3.33
5473,6.822
5474,5.04
5475,2.574
5476,2.07
5477,2.934
5478,0.954
5479,0.63
5480,2.232
5481,5.148
5482,4.86
5483,4.734
5484,4.338
5485,4.806
5486,6.408
5487,7.128
5488,5.256
5489,4.5
5490,5.94
5491,3.762
5492,2.232
5493,0.684
5494,0.144
5495,0.882
5496,0.216
5497,0.846
5498,0.27
5499,0.558
5500,0.576
5501,0
5502,0.018
5503,0.828
5504,1.782
5505,3.114
5506,4.518
5507,5.256
5508,5.76
5509,6.57
5510,7.146
5511,7.254
5512,6.642
5513,5.778
5514,5.148
5515,4.122
5516,2.79
5517,3.096
5518,2.556
5519,3.042
5520,2.718
5521,2.268
5522,0.36
5523,0
5524,0.378
5525,0.486
5526,0
5527,0.702
5528,1.368
5529,3.51
5530,3.942
5531,5.238
5532,5.04
5533,5.148
5534,4.986
5535,5.058
5536,4.662
5537,4.266
5538,3.672
5539,1.476
5540,0.594
5541,1.008
5542,0.738
5543,0.414
5544,0.702
5545,0.162
5546,0.126
5547,0.054
5548,0.162
5549,2.16
5550,0.144
5551,1.08
5552,2.538
5553,3.168
5554,4.158
5555,4.86
5556,4.734
5557,4.14
5558,4.23
5559,4.86
5560,4.842
5561,3.96
5562,3.294
5563,2.016
5564,1.296
5565,0.864
5566,0.36
5567,0
5568,0
5569,0.036
5570,0.144
5571,0.072
5572,0.522
5573,0.09
5574,0
5575,0.072
5576,1.548
5577,2.34
5578,4.32
5579,4.698
5580,5.832
5581,5.238
5582,5.13
5583,5.436
5584,5.796
5585,5.454
5586,4.554
5587,2.016
5588,0.45
5589,0.198
5590,1.422
5591,2.772
5592,1.08
5593,0.576
5594,1.476
5595,1.278
5596,5.418
5597,3.492
5598,4.14
5599,8.334
5600,9.522
5601,9.99
5602,10.854
5603,11.142
5604,11.628
5605,11.754
5606,11.466
5607,11.646
5608,11.538
5609,10.512
5610,10.278
5611,9.072
5612,8.658
5613,7.776
5614,7.2
5615,6.516
5616,6.948
5617,6.102
5618,4.104
5619,3.096
5620,3.942
5621,4.302
5622,3.348
5623,4.212
5624,5.256
5625,9.504
5626,9.306
5627,10.44
5628,11.97
5629,11.412
5630,10.512
5631,11.106
5632,10.512
5633,10.494
5634,8.37
5635,8.082
5636,6.354
5637,6.12
5638,4.248
5639,1.926
5640,2.268
5641,1.692
5642,1.566
5643,0.792
5644,1.134
5645,1.242
5646,1.404
5647,2.196
5648,2.556
5649,4.662
5650,8.55
5651,9.918
5652,10.818
5653,10.692
5654,8.91
5655,7.398
5656,6.75
5657,6.48
5658,7.596
5659,9.234
5660,8.172
5661,6.876
5662,4.662
5663,4.212
5664,1.656
5665,1.458
5666,3.348
5667,3.24
5668,2.124
5669,2.916
5670,2.196
5671,2.538
5672,1.98
5673,6.354
5674,8.442
5675,8.712
5676,9.018
5677,11.484
5678,12.168
5679,10.71
5680,11.97
5681,12.06
5682,10.062
5683,10.368
5684,9.27
5685,8.136
5686,5.4
5687,3.888
5688,1.656
5689,3.744
5690,4.95
5691,4.032
5692,5.364
5693,3.852
5694,5.544
5695,4.824
5696,4.41
5697,4.446
5698,9.432
5699,10.782
5700,11.7
5701,12.312
5702,12.06
5703,11.43
5704,9.918
5705,10.008
5706,9.432
5707,8.064
5708,8.586
5709,7.344
5710,5.256
5711,0.684
5712,0.162
5713,1.206
5714,2.196
5715,0.684
5716,1.044
5717,0.504
5718,1.17
5719,2.124
5720,3.186
5721,7.362
5722,7.65
5723,7.038
5724,7.74
5725,7.326
5726,7.776
5727,7.272
5728,9.162
5729,9.072
5730,8.118
5731,7.506
5732,5.706
5733,2.628
5734,3.258
5735,2.754
5736,0.108
5737,0.432
5738,0.09
5739,0.126
5740,0.144
5741,0.9
5742,2.34
5743,3.816
5744,4.752
5745,5.832
5746,6.408
5747,6.822
5748,6.552
5749,5.616
5750,5.544
5751,6.516
5752,5.346
5753,4.158
5754,3.618
5755,2.52
5756,0.864
5757,0.594
5758,0.594
5759,1.08
5760,0.918
5761,0.036
5762,0.072
5763,0
5764,0
5765,0.342
5766,0.234
5767,0.054
5768,0.702
5769,3.528
5770,4.41
5771,4.788
5772,5.346
5773,5.346
5774,5.454
5775,5.31
5776,4.392
5777,3.906
5778,3.114
5779,1.872
5780,2.214
5781,1.98
5782,2.466
5783,1.224
5784,1.098
5785,0.9
5786,1.638
5787,2.628
5788,1.89
5789,0.252
5790,0
5791,0.054
5792,2.178
5793,3.204
5794,4.356
5795,4.734
5796,5.328
5797,4.788
5798,3.744
5799,4.644
5800,4.41
5801,3.42
5802,2.502
5803,1.62
5804,1.026
5805,2.394
5806,1.764
5807,1.476
5808,0.936
5809,0.234
5810,1.386
5811,2.214
5812,2.988
5813,2.412
5814,1.278
5815,2.376
5816,2.952
5817,3.384
5818,3.546
5819,4.788
5820,6.678
5821,7.272
5822,7.254
5823,6.858
5824,5.004
5825,4.464
5826,3.438
5827,1.674
5828,0.198
5829,0.81
5830,0.54
5831,0.018
5832,0.252
5833,0
5834,0
5835,0
5836,0.054
5837,2.43
5838,1.584
5839,1.458
5840,2.988
5841,3.186
5842,4.392
5843,5.238
5844,5.742
5845,6.462
5846,5.688
5847,6.12
5848,5.436
5849,3.978
5850,2.79
5851,1.908
5852,1.17
5853,2.52
5854,3.582
5855,4.104
5856,8.532
5857,6.696
5858,5.598
5859,0.954
5860,1.89
5861,1.098
5862,1.494
5863,2.862
5864,3.798
5865,8.46
5866,10.494
5867,10.08
5868,9.324
5869,9.576
5870,9.18
5871,10.098
5872,10.71
5873,10.368
5874,10.062
5875,9.36
5876,9.468
5877,6.426
5878,3.96
5879,0.468
5880,2.898
5881,3.744
5882,1.89
5883,1.008
5884,3.51
5885,6.21
5886,6.696
5887,3.87
5888,3.294
5889,2.646
5890,4.248
5891,4.32
5892,5.22
5893,5.4
5894,4.608
5895,4.176
5896,4.77
5897,5.58
5898,6.138
5899,5.778
5900,4.626
5901,2.25
5902,0.936
5903,0.252
5904,0.684
5905,1.44
5906,0.702
5907,0.324
5908,1.602
5909,1.674
5910,1.098
5911,2.718
5912,2.934
5913,4.284
5914,4.662
5915,3.996
5916,4.518
5917,4.896
5918,5.31
5919,4.68
5920,4.14
5921,3.06
5922,3.132
5923,3.888
5924,3.132
5925,2.088
5926,2.322
5927,2.97
5928,1.386
5929,1.134
5930,0.09
5931,1.314
5932,3.528
5933,6.048
5934,7.002
5935,6.912
5936,4.536
5937,4.32
5938,4.14
5939,5.526
5940,4.914
5941,5.562
5942,4.86
5943,4.14
5944,3.42
5945,3.168
5946,2.034
5947,1.242
5948,0.126
5949,0.072
5950,0.18
5951,0.072
5952,0.108
5953,0.972
5954,0.954
5955,0.504
5956,0.036
5957,0.108
5958,0.018
5959,0.558
5960,2.628
5961,3.204
5962,3.132
5963,4.266
5964,4.41
5965,4.266
5966,4.41
5967,3.87
5968,3.492
5969,2.7
5970,1.332
5971,0.774
5972,0.09
5973,0.144
5974,0.594
5975,0.252
5976,0.126
5977,0.144
5978,0.144
5979,0.072
5980,0.108
5981,0.198
5982,0.108
5983,0.036
5984,3.006
5985,5.76
5986,5.508
5987,6.174
5988,4.986
5989,5.418
5990,4.644
5991,4.608
5992,4.554
5993,4.752
5994,2.79
5995,1.8
5996,0.702
5997,0.936
5998,1.476
5999,0.594
6000,0.162
6001,0
6002,0
6003,0.18
6004,0.702
6005,0.738
6006,1.962
6007,2.124
6008,3.708
6009,3.582
6010,4.662
6011,5.238
6012,5.562
6013,5.166
6014,4.95
6015,3.96
6016,3.51
6017,2.682
6018,2.484
6019,1.476
6020,0.594
6021,0.108
6022,0.198
6023,0.072
6024,0
6025,0.036
6026,0.036
6027,0.486
6028,0.162
6029,0.324
6030,0.846
6031,1.62
6032,2.592
6033,3.6
6034,4.626
6035,5.364
6036,6.03
6037,5.67
6038,5.904
6039,5.292
6040,5.112
6041,3.438
6042,1.98
6043,0.684
6044,0.324
6045,1.224
6046,2.376
6047,2.178
6048,1.782
6049,1.584
6050,2.106
6051,1.296
6052,1.332
6053,1.026
6054,1.008
6055,2.322
6056,3.294
6057,4.032
6058,5.004
6059,5.454
6060,5.886
6061,6.012
6062,5.418
6063,4.752
6064,4.608
6065,4.068
6066,3.618
6067,2.79
6068,2.43
6069,2.97
6070,3.96
6071,2.628
6072,1.692
6073,0.504
6074,1.386
6075,0.306
6076,0.666
6077,0.252
6078,0.81
6079,1.296
6080,3.402
6081,3.87
6082,4.518
6083,4.716
6084,4.626
6085,4.644
6086,4.878
6087,4.284
6088,3.96
6089,2.556
6090,1.296
6091,0.468
6092,0.486
6093,0.324
6094,0.864
6095,1.026
6096,2.412
6097,1.422
6098,1.17
6099,0.612
6100,0.774
6101,2.7
6102,2.574
6103,3.006
6104,4.194
6105,4.122
6106,6.39
6107,6.93
6108,7.542
6109,7.182
6110,6.876
6111,6.462
6112,6.066
6113,6.336
6114,7.02
6115,5.724
6116,5.148
6117,4.446
6118,4.518
6119,1.53
6120,3.456
6121,3.474
6122,3.348
6123,6.318
6124,5.832
6125,7.146
6126,3.834
6127,3.582
6128,2.97
6129,6.102
6130,6.39
6131,8.208
6132,9.324
6133,9.108
6134,8.928
6135,9.702
6136,8.748
6137,8.118
6138,6.93
6139,7.2
6140,3.816
6141,3.708
6142,2.754
6143,1.746
6144,3.312
6145,1.944
6146,2.034
6147,0.612
6148,3.222
6149,2.07
6150,3.762
6151,2.448
